"REGION";"CD_REF";"PR";"PR_det";"LRR";"LRR_det";"LRR_H";"LRR_H_det";"LRR_P";"LRR_P_det";"PD";"PD_det";"ZNIEFF";"ZNIEFF_det"
"Rhône-Alpes";"86021";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Continentale - Massif central : Non déterminante;Continentale - Plaine rhodanienne : Non déterminante;Alpine : Déterminante;Méditerranéenne : Déterminante"
"Rhône-Alpes";"86025";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Continentale - Massif central : Déterminante;Continentale - Plaine rhodanienne : Déterminante;Alpine : Déterminante;Méditerranéenne : Déterminante"
"Rhône-Alpes";"86081";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Rareté régionale: Taxons indigènes (I, I?, X, X?) et de rareté comprise entre AR? et D dans le territoire évalué.. Menace régionale: Taxons dont la menace régionale est CR, EN, VU ou NT.. . ."
"Rhône-Alpes";"86082";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Continentale - Massif central : Déterminante;Continentale - Plaine rhodanienne : Non déterminante;Alpine : Non déterminante;Méditerranéenne : Non déterminante"
"Rhône-Alpes";"86084";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Continentale - Massif central : Non déterminante;Continentale - Plaine rhodanienne : Déterminante;Alpine : Déterminante;Méditerranéenne : Non déterminante"
"Rhône-Alpes";"86085";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Continentale - Massif central : Non déterminante;Continentale - Plaine rhodanienne : Non déterminante;Alpine : Non déterminante;Méditerranéenne : Déterminante"
"Rhône-Alpes";"86122";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Continentale - Massif central : Non déterminante;Continentale - Plaine rhodanienne : Non déterminante;Alpine : Déterminante;Méditerranéenne : Non déterminante"
"Rhône-Alpes";"86124";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Continentale - Massif central : Déterminante;Continentale - Plaine rhodanienne : Non déterminante;Alpine : Non déterminante;Méditerranéenne : Non déterminante ; Rareté régionale: Taxons indigènes (I, I?, X, X?) et de rareté comprise entre AR? et D dans le territoire évalué.. Menace régionale: Taxons dont la menace régionale est CR, EN, VU ou NT.. . ."
"Rhône-Alpes";"86131";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Continentale - Massif central : Déterminante;Continentale - Plaine rhodanienne : Non déterminante;Alpine : Non déterminante;Méditerranéenne : Non déterminante ; Rareté régionale: Taxons indigènes (I, I?, X, X?) et de rareté comprise entre AR? et D dans le territoire évalué.. . . ."
"Rhône-Alpes";"86136";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Continentale - Massif central : Non déterminante;Continentale - Plaine rhodanienne : Déterminante;Alpine : Non déterminante;Méditerranéenne : Non déterminante ; Rareté régionale: Taxons indigènes (I, I?, X, X?) et de rareté comprise entre AR? et D dans le territoire évalué.. Menace régionale: Taxons dont la menace régionale est CR, EN, VU ou NT.. . ."
"Rhône-Alpes";"86169";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Rareté régionale: Taxons indigènes (I, I?, X, X?) et de rareté comprise entre AR? et D dans le territoire évalué.. Menace régionale: Taxons dont la menace régionale est CR, EN, VU ou NT.. . ."
"Rhône-Alpes";"86183";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Continentale - Massif central : Déterminante;Continentale - Plaine rhodanienne : Non déterminante;Alpine : Non déterminante;Méditerranéenne : Non déterminante ; Rareté régionale: Taxons indigènes (I, I?, X, X?) et de rareté comprise entre AR? et D dans le territoire évalué.. Menace régionale: Taxons dont la menace régionale est CR, EN, VU ou NT.. . ."
"Rhône-Alpes";"86186";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Continentale - Massif central : Déterminante"
"Rhône-Alpes";"86199";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Alpine : Déterminante"
"Rhône-Alpes";"86262";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Continentale - Massif central : Déterminante;Continentale - Plaine rhodanienne : Non déterminante;Alpine : Non déterminante;Méditerranéenne : Déterminante"
"Rhône-Alpes";"86394";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Continentale - Massif central : Non déterminante;Continentale - Plaine rhodanienne : Non déterminante;Alpine : Non déterminante;Méditerranéenne : Déterminante"
"Rhône-Alpes";"86492";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Continentale - Massif central : Déterminante;Continentale - Plaine rhodanienne : Non déterminante;Alpine : Non déterminante;Méditerranéenne : Déterminante ; Protection nationale ou internationale: Taxons indigènes (I, I?, X, X?) dans le territoire évalué et inscrites sur les annexes 1 et 2 de l’arrêté du 20 janvier 1982 modifié par l’arrêté du 21 août 1995 ou aux annexes 2 et 4 de la Directive Habitats, faune. Menace régionale: Taxons dont la menace régionale est CR, EN, VU ou NT.. . ."
"Rhône-Alpes";"86537";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Rareté régionale: Taxons indigènes (I, I?, X, X?) et de rareté comprise entre AR? et D dans le territoire évalué.. . . ."
"Rhône-Alpes";"86621";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Protection nationale ou internationale: Taxons indigènes (I, I?, X, X?) dans le territoire évalué et inscrites sur les annexes 1 et 2 de l’arrêté du 20 janvier 1982 modifié par l’arrêté du 21 août 1995 ou aux annexes 2 et 4 de la Directive Habitats, faune. Liste rouge nationale: Taxons indigènes (I, I?, X, X?) dans le territoire évalué et figurant dans la liste rouge nationale dans les catégories CR*, CR, EN, VU ou NT.. Menace régionale: Taxons dont la menace régionale est CR, EN, VU ou NT.. ."
"Rhône-Alpes";"86642";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Continentale - Massif central : Non déterminante;Continentale - Plaine rhodanienne : Non déterminante;Alpine : Non déterminante;Méditerranéenne : Déterminante"
"Rhône-Alpes";"86643";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Continentale - Massif central : Déterminante;Continentale - Plaine rhodanienne : Déterminante;Alpine : Non déterminante;Méditerranéenne : Déterminante"
"Rhône-Alpes";"86648";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Continentale - Massif central : Non déterminante;Continentale - Plaine rhodanienne : Non déterminante;Alpine : Non déterminante;Méditerranéenne : Déterminante"
"Rhône-Alpes";"86732";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Continentale - Massif central : Non déterminante;Continentale - Plaine rhodanienne : Non déterminante;Alpine : Déterminante;Méditerranéenne : Non déterminante ; Rareté régionale: Taxons indigènes (I, I?, X, X?) et de rareté comprise entre AR? et D dans le territoire évalué.. . . ."
"Rhône-Alpes";"86751";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Continentale - Massif central : Non déterminante;Continentale - Plaine rhodanienne : Déterminante;Alpine : Déterminante;Méditerranéenne : Déterminante ; Rareté régionale: Taxons indigènes (I, I?, X, X?) et de rareté comprise entre AR? et D dans le territoire évalué.. . . ."
"Rhône-Alpes";"86879";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Continentale - Massif central : Déterminante;Continentale - Plaine rhodanienne : Déterminante;Alpine : Déterminante;Méditerranéenne : Non déterminante"
"Rhône-Alpes";"86883";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Continentale - Massif central : Non déterminante;Continentale - Plaine rhodanienne : Non déterminante;Alpine : Non déterminante;Méditerranéenne : Déterminante"
"Rhône-Alpes";"86890";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Rareté régionale: Taxons indigènes (I, I?, X, X?) et de rareté comprise entre AR? et D dans le territoire évalué.. Menace régionale: Taxons dont la menace régionale est CR, EN, VU ou NT.. . ."
"Rhône-Alpes";"86969";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Continentale - Massif central : Non déterminante;Continentale - Plaine rhodanienne : Déterminante;Alpine : Non déterminante;Méditerranéenne : Non déterminante"
"Rhône-Alpes";"86983";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Continentale - Massif central : Non déterminante;Continentale - Plaine rhodanienne : Déterminante;Alpine : Non déterminante;Méditerranéenne : Non déterminante ; Tendance: Taxons indigènes (I, I?, X, X?) dans le territoire évalué, de rareté égale à PC et dont la tendance (taux d’évolution) est égale à R, R?, S ou S?.. . . ."
"Rhône-Alpes";"87027";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Continentale - Massif central : Déterminante;Continentale - Plaine rhodanienne : Déterminante;Alpine : Déterminante;Méditerranéenne : Non déterminante ; Protection nationale ou internationale: Taxons indigènes (I, I?, X, X?) dans le territoire évalué et inscrites sur les annexes 1 et 2 de l’arrêté du 20 janvier 1982 modifié par l’arrêté du 21 août 1995 ou aux annexes 2 et 4 de la Directive Habitats, faune. Menace régionale: Taxons dont la menace régionale est CR, EN, VU ou NT.. . ."
"Rhône-Alpes";"87053";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Continentale - Massif central : Déterminante;Continentale - Plaine rhodanienne : Non déterminante;Alpine : Non déterminante;Méditerranéenne : Déterminante"
"Rhône-Alpes";"87068";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Continentale - Massif central : Déterminante;Continentale - Plaine rhodanienne : Non déterminante;Alpine : Déterminante;Méditerranéenne : Non déterminante"
"Rhône-Alpes";"87085";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Continentale - Massif central : Déterminante;Continentale - Plaine rhodanienne : Déterminante;Alpine : Déterminante;Méditerranéenne : Non déterminante"
"Rhône-Alpes";"87091";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Continentale - Massif central : Déterminante;Continentale - Plaine rhodanienne : Non déterminante;Alpine : Non déterminante;Méditerranéenne : Non déterminante"
"Rhône-Alpes";"87095";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Continentale - Massif central : Déterminante;Continentale - Plaine rhodanienne : Déterminante;Alpine : Déterminante;Méditerranéenne : Déterminante ; Liste rouge nationale: Taxons indigènes (I, I?, X, X?) dans le territoire évalué et figurant dans la liste rouge nationale dans les catégories CR*, CR, EN, VU ou NT.. Protection nationale ou internationale: Taxons indigènes (I, I?, X, X?) dans le territoire évalué et inscrites sur les annexes 1 et 2 de l’arrêté du 20 janvier 1982 modifié par l’arrêté du 21 août 1995 ou aux annexes 2 et 4 de la Directive Habitats, faune. Menace régionale: Taxons dont la menace régionale est CR, EN, VU ou NT.. ."
"Rhône-Alpes";"87102";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Continentale - Massif central : Non déterminante;Continentale - Plaine rhodanienne : Non déterminante;Alpine : Non déterminante;Méditerranéenne : Déterminante"
"Rhône-Alpes";"87106";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Rareté régionale: Taxons indigènes (I, I?, X, X?) et de rareté comprise entre AR? et D dans le territoire évalué.. Menace régionale: Taxons dont la menace régionale est CR, EN, VU ou NT.. . . ; Continentale - Massif central : Déterminante;Continentale - Plaine rhodanienne : Déterminante;Alpine : Non déterminante;Méditerranéenne : Déterminante"
"Rhône-Alpes";"87136";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Continentale - Massif central : Non déterminante;Continentale - Plaine rhodanienne : Déterminante;Alpine : Déterminante;Méditerranéenne : Déterminante ; Responsabilité régionale: Taxons indigènes (I, I?, X, X?) et de rareté comprise entre PC et E dans le territoire évalué dont l’indice de responsabilité régionale est strictement supérieur à 2.. Tendance: Taxons indigènes (I, I?, X, X?) dans le territoire évalué, de rareté égale à PC et dont la tendance (taux d’évolution) est égale à R, R?, S ou S?.. . ."
"Rhône-Alpes";"87143";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Rareté régionale: Taxons indigènes (I, I?, X, X?) et de rareté comprise entre AR? et D dans le territoire évalué.. . . ."
"Rhône-Alpes";"87197";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Responsabilité régionale: Taxons indigènes (I, I?, X, X?) et de rareté comprise entre PC et E dans le territoire évalué dont l’indice de responsabilité régionale est strictement supérieur à 2.. Rareté régionale: Taxons indigènes (I, I?, X, X?) et de rareté comprise entre AR? et D dans le territoire évalué.. . ."
"Rhône-Alpes";"87218";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Continentale - Massif central : Non déterminante;Continentale - Plaine rhodanienne : Déterminante;Alpine : Déterminante;Méditerranéenne : Non déterminante ; Rareté régionale: Taxons indigènes (I, I?, X, X?) et de rareté comprise entre AR? et D dans le territoire évalué.. . . ."
"Rhône-Alpes";"87269";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Continentale - Massif central : Déterminante;Continentale - Plaine rhodanienne : Non déterminante;Alpine : Déterminante;Méditerranéenne : Non déterminante"
"Rhône-Alpes";"87275";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Continentale - Massif central : Non déterminante;Continentale - Plaine rhodanienne : Non déterminante;Alpine : Déterminante;Méditerranéenne : Non déterminante"
"Rhône-Alpes";"87417";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Continentale - Massif central : Déterminante"
"Rhône-Alpes";"87420";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Continentale - Massif central : Déterminante;Continentale - Plaine rhodanienne : Non déterminante;Alpine : Non déterminante;Méditerranéenne : Non déterminante ; Rareté régionale: Taxons indigènes (I, I?, X, X?) et de rareté comprise entre AR? et D dans le territoire évalué.. Menace régionale: Taxons dont la menace régionale est CR, EN, VU ou NT.. . ."
"Rhône-Alpes";"87453";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Continentale - Massif central : Non déterminante;Continentale - Plaine rhodanienne : Non déterminante;Alpine : Déterminante;Méditerranéenne : Non déterminante"
"Rhône-Alpes";"87466";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Rareté régionale: Taxons indigènes (I, I?, X, X?) et de rareté comprise entre AR? et D dans le territoire évalué.. . . ."
"Rhône-Alpes";"87471";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Rareté régionale: Taxons indigènes (I, I?, X, X?) et de rareté comprise entre AR? et D dans le territoire évalué.. . . ."
"Rhône-Alpes";"87476";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Continentale - Massif central : Déterminante;Continentale - Plaine rhodanienne : Non déterminante;Alpine : Non déterminante;Méditerranéenne : Non déterminante"
"Rhône-Alpes";"87478";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Continentale - Massif central : Déterminante;Continentale - Plaine rhodanienne : Non déterminante;Alpine : Déterminante;Méditerranéenne : Non déterminante"
"Rhône-Alpes";"87501";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Tendance: Taxons indigènes (I, I?, X, X?) dans le territoire évalué, de rareté égale à PC et dont la tendance (taux d’évolution) est égale à R, R?, S ou S?.. . . ."
"Rhône-Alpes";"87577";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Continentale - Massif central : Non déterminante;Continentale - Plaine rhodanienne : Non déterminante;Alpine : Déterminante;Méditerranéenne : Non déterminante ; Continentale - Massif central : Déterminante;Continentale - Plaine rhodanienne : Non déterminante;Alpine : Non déterminante;Méditerranéenne : Déterminante"
"Rhône-Alpes";"87604";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Continentale - Massif central : Non déterminante;Continentale - Plaine rhodanienne : Non déterminante;Alpine : Non déterminante;Méditerranéenne : Déterminante"
"Rhône-Alpes";"87613";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Continentale - Massif central : Non déterminante;Continentale - Plaine rhodanienne : Non déterminante;Alpine : Déterminante;Méditerranéenne : Non déterminante"
"Rhône-Alpes";"87618";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Continentale - Massif central : Non déterminante;Continentale - Plaine rhodanienne : Non déterminante;Alpine : Déterminante;Méditerranéenne : Non déterminante"
"Rhône-Alpes";"87620";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Continentale - Massif central : Déterminante ; Protection nationale ou internationale: Taxons indigènes (I, I?, X, X?) dans le territoire évalué et inscrites sur les annexes 1 et 2 de l’arrêté du 20 janvier 1982 modifié par l’arrêté du 21 août 1995 ou aux annexes 2 et 4 de la Directive Habitats, faune. Liste rouge nationale: Taxons indigènes (I, I?, X, X?) dans le territoire évalué et figurant dans la liste rouge nationale dans les catégories CR*, CR, EN, VU ou NT.. Menace régionale: Taxons dont la menace régionale est CR, EN, VU ou NT.. ."
"Rhône-Alpes";"87652";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Rareté régionale: Taxons indigènes (I, I?, X, X?) et de rareté comprise entre AR? et D dans le territoire évalué.. . . ."
"Rhône-Alpes";"87666";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Continentale - Massif central : Non déterminante;Continentale - Plaine rhodanienne : Déterminante;Alpine : Déterminante;Méditerranéenne : Non déterminante"
"Rhône-Alpes";"87693";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Rareté régionale: Taxons indigènes (I, I?, X, X?) et de rareté comprise entre AR? et D dans le territoire évalué.. Menace régionale: Taxons dont la menace régionale est CR, EN, VU ou NT.. . ."
"Rhône-Alpes";"87711";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Rareté régionale: Taxons indigènes (I, I?, X, X?) et de rareté comprise entre AR? et D dans le territoire évalué.. . . ."
"Rhône-Alpes";"87716";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Continentale - Massif central : Déterminante;Continentale - Plaine rhodanienne : Non déterminante;Alpine : Non déterminante;Méditerranéenne : Non déterminante"
"Rhône-Alpes";"87732";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Continentale - Massif central : Non déterminante;Continentale - Plaine rhodanienne : Non déterminante;Alpine : Déterminante;Méditerranéenne : Non déterminante"
"Rhône-Alpes";"87740";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Continentale - Massif central : Non déterminante;Continentale - Plaine rhodanienne : Non déterminante;Alpine : Déterminante;Méditerranéenne : Non déterminante"
"Rhône-Alpes";"87862";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Rareté régionale: Taxons indigènes (I, I?, X, X?) et de rareté comprise entre AR? et D dans le territoire évalué.. . . ."
"Rhône-Alpes";"87892";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Responsabilité régionale: Taxons indigènes (I, I?, X, X?) et de rareté comprise entre PC et E dans le territoire évalué dont l’indice de responsabilité régionale est strictement supérieur à 2.. Tendance: Taxons indigènes (I, I?, X, X?) dans le territoire évalué, de rareté égale à PC et dont la tendance (taux d’évolution) est égale à R, R?, S ou S?.. . ."
"Rhône-Alpes";"87897";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Continentale - Massif central : Non déterminante;Continentale - Plaine rhodanienne : Non déterminante;Alpine : Déterminante;Méditerranéenne : Non déterminante"
"Rhône-Alpes";"87905";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Continentale - Massif central : Non déterminante;Continentale - Plaine rhodanienne : Non déterminante;Alpine : Déterminante;Méditerranéenne : Non déterminante ; Liste rouge nationale: Taxons indigènes (I, I?, X, X?) dans le territoire évalué et figurant dans la liste rouge nationale dans les catégories CR*, CR, EN, VU ou NT.. Responsabilité régionale: Taxons indigènes (I, I?, X, X?) et de rareté comprise entre PC et E dans le territoire évalué dont l’indice de responsabilité régionale est strictement supérieur à 2.. Rareté régionale: Taxons indigènes (I, I?, X, X?) et de rareté comprise entre AR? et D dans le territoire évalué.. Menace régionale: Taxons dont la menace régionale est CR, EN, VU ou NT.."
"Rhône-Alpes";"87911";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Rareté régionale: Taxons indigènes (I, I?, X, X?) et de rareté comprise entre AR? et D dans le territoire évalué.. . . . ; Continentale - Massif central : Non déterminante;Continentale - Plaine rhodanienne : Déterminante;Alpine : Déterminante;Méditerranéenne : Non déterminante"
"Rhône-Alpes";"87925";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Rareté régionale: Taxons indigènes (I, I?, X, X?) et de rareté comprise entre AR? et D dans le territoire évalué.. Menace régionale: Taxons dont la menace régionale est CR, EN, VU ou NT.. . ."
"Rhône-Alpes";"87933";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Rareté régionale: Taxons indigènes (I, I?, X, X?) et de rareté comprise entre AR? et D dans le territoire évalué.. . . ."
"Rhône-Alpes";"87963";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Continentale - Massif central : Non déterminante;Continentale - Plaine rhodanienne : Non déterminante;Alpine : Déterminante;Méditerranéenne : Non déterminante"
"Rhône-Alpes";"88077";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Continentale - Massif central : Non déterminante;Continentale - Plaine rhodanienne : Non déterminante;Alpine : Déterminante;Méditerranéenne : Non déterminante"
"Rhône-Alpes";"88178";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Continentale - Massif central : Déterminante;Continentale - Plaine rhodanienne : Déterminante;Alpine : Non déterminante;Méditerranéenne : Non déterminante"
"Rhône-Alpes";"88207";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Rareté régionale: Taxons indigènes (I, I?, X, X?) et de rareté comprise entre AR? et D dans le territoire évalué.. . . ."
"Rhône-Alpes";"88314";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Tendance: Taxons indigènes (I, I?, X, X?) dans le territoire évalué, de rareté égale à PC et dont la tendance (taux d’évolution) est égale à R, R?, S ou S?.. . . ."
"Rhône-Alpes";"88324";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Continentale - Massif central : Non déterminante;Continentale - Plaine rhodanienne : Non déterminante;Alpine : Non déterminante;Méditerranéenne : Déterminante"
"Rhône-Alpes";"88344";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Continentale - Massif central : Déterminante;Continentale - Plaine rhodanienne : Déterminante;Alpine : Déterminante;Méditerranéenne : Déterminante ; Rareté régionale: Taxons indigènes (I, I?, X, X?) et de rareté comprise entre AR? et D dans le territoire évalué.. Menace régionale: Taxons dont la menace régionale est CR, EN, VU ou NT.. . ."
"Rhône-Alpes";"88349";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Responsabilité régionale: Taxons indigènes (I, I?, X, X?) et de rareté comprise entre PC et E dans le territoire évalué dont l’indice de responsabilité régionale est strictement supérieur à 2.. Rareté régionale: Taxons indigènes (I, I?, X, X?) et de rareté comprise entre AR? et D dans le territoire évalué.. . ."
"Rhône-Alpes";"88359";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Continentale - Massif central : Déterminante;Continentale - Plaine rhodanienne : Non déterminante;Alpine : Non déterminante;Méditerranéenne : Non déterminante"
"Rhône-Alpes";"88360";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Alpine : Déterminante"
"Rhône-Alpes";"88380";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Alpine : Déterminante"
"Rhône-Alpes";"88385";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Rareté régionale: Taxons indigènes (I, I?, X, X?) et de rareté comprise entre AR? et D dans le territoire évalué.. Menace régionale: Taxons dont la menace régionale est CR, EN, VU ou NT.. . ."
"Rhône-Alpes";"88387";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Continentale - Massif central : Déterminante;Continentale - Plaine rhodanienne : Déterminante;Alpine : Non déterminante;Méditerranéenne : Non déterminante ; Protection nationale ou internationale: Taxons indigènes (I, I?, X, X?) dans le territoire évalué et inscrites sur les annexes 1 et 2 de l’arrêté du 20 janvier 1982 modifié par l’arrêté du 21 août 1995 ou aux annexes 2 et 4 de la Directive Habitats, faune. Menace régionale: Taxons dont la menace régionale est CR, EN, VU ou NT.. . ."
"Rhône-Alpes";"88389";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Continentale - Massif central : Non déterminante;Continentale - Plaine rhodanienne : Déterminante;Alpine : Non déterminante;Méditerranéenne : Déterminante"
"Rhône-Alpes";"88391";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Continentale - Massif central : Non déterminante;Continentale - Plaine rhodanienne : Déterminante;Alpine : Déterminante;Méditerranéenne : Non déterminante"
"Rhône-Alpes";"88395";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Rareté régionale: Taxons indigènes (I, I?, X, X?) et de rareté comprise entre AR? et D dans le territoire évalué.. Menace régionale: Taxons dont la menace régionale est CR, EN, VU ou NT.. . ."
"Rhône-Alpes";"88400";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Continentale - Massif central : Non déterminante;Continentale - Plaine rhodanienne : Non déterminante;Alpine : Déterminante;Méditerranéenne : Non déterminante"
"Rhône-Alpes";"88404";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Alpine : Déterminante"
"Rhône-Alpes";"88407";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Continentale - Massif central : Non déterminante;Continentale - Plaine rhodanienne : Déterminante;Alpine : Non déterminante;Méditerranéenne : Non déterminante ; Rareté régionale: Taxons indigènes (I, I?, X, X?) et de rareté comprise entre AR? et D dans le territoire évalué.. Menace régionale: Taxons dont la menace régionale est CR, EN, VU ou NT.. . ."
"Rhône-Alpes";"88415";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Tendance: Taxons indigènes (I, I?, X, X?) dans le territoire évalué, de rareté égale à PC et dont la tendance (taux d’évolution) est égale à R, R?, S ou S?.. . . ."
"Rhône-Alpes";"88420";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Continentale - Massif central : Déterminante;Continentale - Plaine rhodanienne : Non déterminante;Alpine : Non déterminante;Méditerranéenne : Non déterminante"
"Rhône-Alpes";"88426";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Continentale - Massif central : Déterminante"
"Rhône-Alpes";"88453";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Continentale - Massif central : Déterminante;Continentale - Plaine rhodanienne : Non déterminante;Alpine : Non déterminante;Méditerranéenne : Non déterminante"
"Rhône-Alpes";"88459";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"Oui";"Continentale - Massif central : Non déterminante;Continentale - Plaine rhodanienne : Déterminante;Alpine : Non déterminante;Méditerranéenne : Non déterminante ; Rareté régionale: Taxons indigènes (I, I?, X, X?) et de rareté comprise entre AR? et D dans le territoire évalué.. Menace régionale: Taxons dont la menace régionale est CR, EN, VU ou NT.. . ."
