"Groupe";"Nom";"CD_REF";"LB_NOM";"NOM_COMPL";"NOM_VERN";"CLASSE";"ORDRE";"FAMILLE";"PN";"PN_det";"LRN";"LRN_det";"LRN_H";"LRN_H_det";"LRN_P";"LRN_P_det";"DH";"DH_det";"DO";"DO_det";"ZH"
"Fonge";"Acarospora helvetica";"660438";"Acarospora helvetica";"Acarospora helvetica H.Magn., 1924";NA;"Lecanoromycetes";"Acarosporales";"Acarosporaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acarospora heufleriana";"58048";"Acarospora heufleriana";"Acarospora heufleriana Körb., 1859";NA;"Lecanoromycetes";"Acarosporales";"Acarosporaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acarospora hilaris";"58054";"Acarospora hilaris";"Acarospora hilaris (Dufour) Arnold, 1875";NA;"Lecanoromycetes";"Acarosporales";"Acarosporaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acarospora hospitans";"58170";"Acarospora hospitans";"Acarospora hospitans H.Magn., 1924";NA;"Lecanoromycetes";"Acarosporales";"Acarosporaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acarospora imbricatula";"660437";"Acarospora imbricatula";"Acarospora imbricatula H.Magn., 1954";NA;"Lecanoromycetes";"Acarosporales";"Acarosporaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acarospora impressula";"58103";"Acarospora impressula";"Acarospora impressula Th.Fr., 1871";NA;"Lecanoromycetes";"Acarosporales";"Acarosporaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acarospora impressula f. insolita";"58109";"Acarospora impressula f. insolita";"Acarospora impressula f. insolita (Asta & Cl.Roux) Clauzade & Cl.Roux, 1981";NA;"Lecanoromycetes";"Acarosporales";"Acarosporaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acarospora insolata";"58156";"Acarospora insolata";"Acarospora insolata H.Magn., 1924";NA;"Lecanoromycetes";"Acarosporales";"Acarosporaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acarospora intermedia";"665610";"Acarospora intermedia";"Acarospora intermedia H.Magn., 1929";NA;"Lecanoromycetes";"Acarosporales";"Acarosporaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acarospora laqueata";"58085";"Acarospora laqueata";"Acarospora laqueata Stizenb. ex Flagey, 1888";NA;"Lecanoromycetes";"Acarosporales";"Acarosporaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acarospora lavicola";"1015197";"Acarospora lavicola";"Acarospora lavicola J.Steiner, 1902";NA;"Lecanoromycetes";"Acarosporales";"Acarosporaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acarospora macrospora";"58078";"Acarospora macrospora";"Acarospora macrospora (Hepp ex Nyl.) A.Massal. ex Bagl., 1857";NA;"Lecanoromycetes";"Acarosporales";"Acarosporaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acarospora macrospora subsp. macrospora";"58079";"Acarospora macrospora subsp. macrospora";"Acarospora macrospora subsp. macrospora (Hepp ex Nyl.) A.Massal. ex Bagl., 1857";NA;"Lecanoromycetes";"Acarosporales";"Acarosporaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acarospora magnussonii";"58160";"Acarospora magnussonii";"Acarospora magnussonii Samp., 1924";NA;"Lecanoromycetes";"Acarosporales";"Acarosporaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acarospora mayrhoferi";"956071";"Acarospora mayrhoferi";"Acarospora mayrhoferi K.Knudsen & Kocourk., 2018";NA;"Lecanoromycetes";"Acarosporales";"Acarosporaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acarospora microcarpa";"58051";"Acarospora microcarpa";"Acarospora microcarpa (Nyl.) Wedd., 1874";NA;"Lecanoromycetes";"Acarosporales";"Acarosporaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acarospora modenensis";"660435";"Acarospora modenensis";"Acarospora modenensis H.Magn., 1929";NA;"Lecanoromycetes";"Acarosporales";"Acarosporaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acarospora moenium";"660434";"Acarospora moenium";"Acarospora moenium (Vain.) Räsänen, 1936";NA;"Lecanoromycetes";"Acarosporales";"Acarosporaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acarospora molybdina";"660433";"Acarospora molybdina";"Acarospora molybdina (Ach.) Trevis., 1851";NA;"Lecanoromycetes";"Acarosporales";"Acarosporaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acarospora murorum";"665602";"Acarospora murorum";"Acarospora murorum A.Massal., 1853";NA;"Lecanoromycetes";"Acarosporales";"Acarosporaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acarospora nitrophila";"58172";"Acarospora nitrophila";"Acarospora nitrophila H.Magn., 1924";NA;"Lecanoromycetes";"Acarosporales";"Acarosporaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acarospora nitrophila subsp. nitrophila";"58173";"Acarospora nitrophila subsp. nitrophila";"Acarospora nitrophila subsp. nitrophila H.Magn., 1924";NA;"Lecanoromycetes";"Acarosporales";"Acarosporaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acarospora nitrophila var. nitrophila";"58174";"Acarospora nitrophila var. nitrophila";"Acarospora nitrophila var. nitrophila H.Magn., 1924";NA;"Lecanoromycetes";"Acarosporales";"Acarosporaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acarospora nitrophila var. normanii";"58178";"Acarospora nitrophila var. normanii";"Acarospora nitrophila var. normanii (H.Magn.) Clauzade & Cl.Roux, 1982";NA;"Lecanoromycetes";"Acarosporales";"Acarosporaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acarospora nodulosa";"58185";"Acarospora nodulosa";"Acarospora nodulosa (Dufour) Hue, 1909";NA;"Lecanoromycetes";"Acarosporales";"Acarosporaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acarospora normanii";"660432";"Acarospora normanii";"Acarospora normanii H.Magn., 1924";NA;"Lecanoromycetes";"Acarosporales";"Acarosporaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acarospora obscura";"665600";"Acarospora obscura";"Acarospora obscura H.Magn., 1929";NA;"Lecanoromycetes";"Acarosporales";"Acarosporaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acarospora oligospora";"58161";"Acarospora oligospora";"Acarospora oligospora (Nyl.) Arnold, 1871";NA;"Lecanoromycetes";"Acarosporales";"Acarosporaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acarospora paupera";"665598";"Acarospora paupera";"Acarospora paupera H.Magn., 1929";NA;"Lecanoromycetes";"Acarosporales";"Acarosporaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acarospora peliscypha";"58127";"Acarospora peliscypha";"Acarospora peliscypha (Wahlenb.) Th.Fr., 1861";NA;"Lecanoromycetes";"Acarosporales";"Acarosporaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acarospora picea";"660537";"Acarospora picea";"Acarospora picea H.Magn., 1956";NA;"Lecanoromycetes";"Acarosporales";"Acarosporaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acarospora poumaratii";"1013484";"Acarospora poumaratii";"Acarospora poumaratii Cl.Roux, 2021";NA;"Lecanoromycetes";"Acarosporales";"Acarosporaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acarospora praeruptorum";"653970";"Acarospora praeruptorum";"Acarospora praeruptorum H.Magn., 1924";NA;"Lecanoromycetes";"Acarosporales";"Acarosporaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acarospora privigna";"1002639";"Acarospora privigna";"Acarospora privigna (Ach.) A.Schneid., 1898";NA;"Lecanoromycetes";"Acarosporales";"Acarosporaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acarospora pseudosuzae";"949012";"Acarospora pseudosuzae";"Acarospora pseudosuzae Cl.Roux & J.-Y.Monnat, 2019";NA;"Lecanoromycetes";"Acarosporales";"Acarosporaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acarospora pyrenopsoides";"660431";"Acarospora pyrenopsoides";"Acarospora pyrenopsoides H.Magn., 1926";NA;"Lecanoromycetes";"Acarosporales";"Acarosporaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acarospora rhizobola";"660430";"Acarospora rhizobola";"Acarospora rhizobola (Nyl.) Alstrup, 1986";NA;"Lecanoromycetes";"Acarosporales";"Acarosporaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acarospora rosulata";"660429";"Acarospora rosulata";"Acarospora rosulata (Th.Fr.) H.Magn., 1924";NA;"Lecanoromycetes";"Acarosporales";"Acarosporaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acarospora rugulosa";"660427";"Acarospora rugulosa";"Acarospora rugulosa Körb., 1859";NA;"Lecanoromycetes";"Acarosporales";"Acarosporaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acarospora scabra";"58056";"Acarospora scabra";"Acarospora scabra (Pers.) Th.Fr., 1871";NA;"Lecanoromycetes";"Acarosporales";"Acarosporaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acarospora schleicheri";"58047";"Acarospora schleicheri";"Acarospora schleicheri (Ach.) A.Massal., 1852";NA;"Lecanoromycetes";"Acarosporales";"Acarosporaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acarospora scotica";"58159";"Acarospora scotica";"Acarospora scotica Hue, 1909";NA;"Lecanoromycetes";"Acarosporales";"Acarosporaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acarospora similis";"58077";"Acarospora similis";"Acarospora similis H.Magn., 1929";NA;"Lecanoromycetes";"Acarosporales";"Acarosporaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acarospora sinopica";"58181";"Acarospora sinopica";"Acarospora sinopica (Wahlenb.) Körb., 1855";NA;"Lecanoromycetes";"Acarosporales";"Acarosporaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acarospora sphaerospora";"58168";"Acarospora sphaerospora";"Acarospora sphaerospora H.Magn., 1924";NA;"Lecanoromycetes";"Acarosporales";"Acarosporaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acarospora squamulosa";"665578";"Acarospora squamulosa";"Acarospora squamulosa (Schrad.) Trevis., 1852";NA;"Lecanoromycetes";"Acarosporales";"Acarosporaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acarospora subfuscescens";"58153";"Acarospora subfuscescens";"Acarospora subfuscescens (Nyl.) H.Magn., 1935";NA;"Lecanoromycetes";"Acarosporales";"Acarosporaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acarospora subrufula";"58133";"Acarospora subrufula";"Acarospora subrufula (Nyl.) H.Olivier, 1900";NA;"Lecanoromycetes";"Acarosporales";"Acarosporaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acarospora sulphurata";"58055";"Acarospora sulphurata";"Acarospora sulphurata (Arnold) Arnold, 1886";NA;"Lecanoromycetes";"Acarosporales";"Acarosporaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acarospora suzae";"993670";"Acarospora suzae";"Acarospora suzae H.Magn., 1924";NA;"Lecanoromycetes";"Acarosporales";"Acarosporaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acarospora suzai var. tyroliensis";"660820";"Acarospora suzai var. tyroliensis";"Acarospora suzai var. tyroliensis H.Magn., 1929";NA;"Lecanoromycetes";"Acarosporales";"Acarosporaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acarospora tongletii";"58062";"Acarospora tongletii";"Acarospora tongletii (Hue) Hue, 1898";NA;"Lecanoromycetes";"Acarosporales";"Acarosporaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acarospora tongletii f. tongletii";"58064";"Acarospora tongletii f. tongletii";"Acarospora tongletii f. tongletii (Hue) Hue, 1898";NA;"Lecanoromycetes";"Acarosporales";"Acarosporaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acarospora tongletii var. tongletii";"58063";"Acarospora tongletii var. tongletii";"Acarospora tongletii var. tongletii (Hue) Hue, 1898";NA;"Lecanoromycetes";"Acarosporales";"Acarosporaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acarospora ubayensis";"949014";"Acarospora ubayensis";"Acarospora ubayensis Cl.Roux & M.Bertrand, 2019";NA;"Lecanoromycetes";"Acarosporales";"Acarosporaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acarospora umbilicata";"58118";"Acarospora umbilicata";"Acarospora umbilicata Bagl., 1857";NA;"Lecanoromycetes";"Acarosporales";"Acarosporaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acarospora variegata";"933366";"Acarospora variegata";"Acarospora variegata H.Magn., 1929";NA;"Lecanoromycetes";"Acarosporales";"Acarosporaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acarospora veronensis";"58171";"Acarospora veronensis";"Acarospora veronensis A.Massal., 1852";NA;"Lecanoromycetes";"Acarosporales";"Acarosporaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acarospora versicolor";"660423";"Acarospora versicolor";"Acarospora versicolor Bagl. & Carestia, 1863";NA;"Lecanoromycetes";"Acarosporales";"Acarosporaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acarosporaceae";"437058";"Acarosporaceae";"Acarosporaceae Zahlbr., 1906";NA;"Lecanoromycetes";"Acarosporales";"Acarosporaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acaulium";"857674";"Acaulium";"Acaulium Sopp, 1912";NA;"Sordariomycetes";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acaulium acremonium";"995085";"Acaulium acremonium";"Acaulium acremonium (Delacr.) Sand.-Den., Guarro & Gené, 2016";NA;"Sordariomycetes";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acaulium album";"980951";"Acaulium album";"Acaulium album (Costantin) Seifert & Woudenb., 2017";NA;"Sordariomycetes";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acetabula riederi";"854174";"Acetabula riederi";"Acetabula riederi (Weinm.) Sacc., 1889";NA;"Pezizomycetes";"Pezizales";"Helvellaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Achroceratosphaeria";"862289";"Achroceratosphaeria";"Achroceratosphaeria Réblová, J.Fourn., K.D.Hyde & Ranghoo, 2010";NA;"Dothideomycetes";"Pisorisporiales";"Pisorisporiaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Achroceratosphaeria potamia";"999648";"Achroceratosphaeria potamia";"Achroceratosphaeria potamia Réblová, J.Fourn. & K.D.Hyde, 2010";NA;"Dothideomycetes";"Pisorisporiales";"Pisorisporiaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Achroomyces";"188749";"Achroomyces";"Achroomyces Bonord., 1851";NA;NA;"Platygloeales";"Platygloeaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Achroomyces arachidosporus";"462594";"Achroomyces arachidosporus";"Achroomyces arachidosporus Trichiès, 2007";NA;NA;"Platygloeales";"Platygloeaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Achroomyces arrhytidiae";"41283";"Achroomyces arrhytidiae";"Achroomyces arrhytidiae (L.S.Olive) Wojewoda, 1977";NA;NA;"Platygloeales";"Platygloeaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Achroomyces chlamydosporus";"462595";"Achroomyces chlamydosporus";"Achroomyces chlamydosporus P.Roberts, 2002";NA;NA;"Platygloeales";"Platygloeaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Achroomyces insignis";"462596";"Achroomyces insignis";"Achroomyces insignis Hauerslev, 1993";NA;NA;"Platygloeales";"Platygloeaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Achroomyces lotharingus";"462606";"Achroomyces lotharingus";"Achroomyces lotharingus Trichiès, 2003";NA;NA;"Platygloeales";"Platygloeaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Achroomyces microsporus";"41293";"Achroomyces microsporus";"Achroomyces microsporus (McNabb) Wojewoda, 1977";NA;NA;"Platygloeales";"Platygloeaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Achroomyces micrus";"41294";"Achroomyces micrus";"Achroomyces micrus (Bourdot & Galzin) Wojewoda, 1977";NA;NA;"Platygloeales";"Platygloeaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Achroomyces robertsii";"462598";"Achroomyces robertsii";"Achroomyces robertsii Trichiès, 1997";NA;NA;"Platygloeales";"Platygloeaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Aciculariella";"857682";"Aciculariella";"Aciculariella G.Arnaud, 1954";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Aciculariella foliicola";"859844";"Aciculariella foliicola";"Aciculariella foliicola G.Arnaud, 1954";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Aciculariella lasiosphaeriae";"859845";"Aciculariella lasiosphaeriae";"Aciculariella lasiosphaeriae G.Arnaud, 1954";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acicuseptoria";"864338";"Acicuseptoria";"Acicuseptoria Quaedvl., Verkley & Crous, 2013";NA;"Dothideomycetes";"Pleosporales";"Leptosphaeriaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acicuseptoria rumicis";"905045";"Acicuseptoria rumicis";"Acicuseptoria rumicis Quaedvl., Verkley & Crous, 2013";NA;"Dothideomycetes";"Pleosporales";"Leptosphaeriaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acladium candidum";"869660";"Acladium candidum";"Acladium candidum Maubl., 1903";NA;"Agaricomycetes";"Cantharellales";"Botryobasidiaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acladium niveum";"867306";"Acladium niveum";"Acladium niveum (Lév.) Sacc., 1886";NA;"Agaricomycetes";"Cantharellales";"Botryobasidiaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acolium";"862297";"Acolium";"Acolium (Ach.) Gray, 1821";NA;"Lecanoromycetes";"Caliciales";"Physciaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acolium inquinans";"665716";"Acolium inquinans";"Acolium inquinans (Sm.) A.Massal., 1853";NA;"Lecanoromycetes";"Caliciales";"Physciaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acolium karelicum";"1036554";"Acolium karelicum";"Acolium karelicum (Vain.) M.Prieto & Wedin, 2016";NA;"Lecanoromycetes";"Caliciales";"Physciaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acolium marcianum";"1036555";"Acolium marcianum";"Acolium marcianum (B.de Lesd.) M.Prieto & Wedin, 2016";NA;"Lecanoromycetes";"Caliciales";"Physciaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acolium sessile";"665711";"Acolium sessile";"Acolium sessile (Pers.) Arnold, 1880";NA;"Lecanoromycetes";"Caliciales";"Physciaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acremoniella";"862299";"Acremoniella";"Acremoniella Sacc., 1886";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acremoniella atra";"865450";"Acremoniella atra";"Acremoniella atra (Corda) Sacc., 1886";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acremoniula";"862301";"Acremoniula";"Acremoniula G.Arnaud ex Cif., 1962";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acremoniula sarcinellae";"865493";"Acremoniula sarcinellae";"Acremoniula sarcinellae (Pat. & Har.) G.Arnaud ex Deighton, 1969";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acremonium";"359520";"Acremonium";"Acremonium Link, 1809";NA;"Sordariomycetes";"Hypocreales";"Hypocreaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acremonium antarcticum";"660421";"Acremonium antarcticum";"Acremonium antarcticum (Speg.) D.Hawksw., 1979";NA;"Sordariomycetes";"Hypocreales";"Hypocreaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acremonium cinnabarinum";"854224";"Acremonium cinnabarinum";"Acremonium cinnabarinum Sartory & R.Sartory, 1943";NA;"Sordariomycetes";"Hypocreales";"Hypocreaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acremonium egyptiacum";"1080123";"Acremonium egyptiacum";"Acremonium egyptiacum (J.F.H.Beyma) W.Gams, 1971";NA;"Sordariomycetes";"Hypocreales";"Hypocreaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acremonium guillematii";"854225";"Acremonium guillematii";"Acremonium guillematii W.Gams, 1971";NA;"Sordariomycetes";"Hypocreales";"Hypocreaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acremonium hypholomatis";"1047675";"Acremonium hypholomatis";"Acremonium hypholomatis (Boedijn) D.Hawksw., 1972";NA;"Sordariomycetes";"Hypocreales";"Hypocreaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acremonium lichenicola";"660420";"Acremonium lichenicola";"Acremonium lichenicola W.Gams, 1971";NA;"Sordariomycetes";"Hypocreales";"Hypocreaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acremonium longisporum";"854226";"Acremonium longisporum";"Acremonium longisporum (Preuss) W.Gams, 1971";NA;"Sordariomycetes";"Hypocreales";"Hypocreaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acremonium minutissimum";"854227";"Acremonium minutissimum";"Acremonium minutissimum (Roze) Sacc., 1910";NA;"Sordariomycetes";"Hypocreales";"Hypocreaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acremonium pertusariae";"905357";"Acremonium pertusariae";"Acremonium pertusariae Brackel & Etayo, 2012";NA;"Sordariomycetes";"Hypocreales";"Hypocreaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acremonium pinkertoniae";"995553";"Acremonium pinkertoniae";"Acremonium pinkertoniae W.Gams, 1971";NA;"Sordariomycetes";"Hypocreales";"Hypocreaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acremonium potronii";"854228";"Acremonium potronii";"Acremonium potronii Vuill., 1910";NA;"Sordariomycetes";"Hypocreales";"Hypocreaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acremonium rhabdosporum";"660418";"Acremonium rhabdosporum";"Acremonium rhabdosporum W.Gams, 1971";NA;"Sordariomycetes";"Hypocreales";"Hypocreaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acrocordia";"188775";"Acrocordia";"Acrocordia A.Massal., 1854";NA;"Dothideomycetes";"Monoblastiales";"Monoblastiaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acrocordia cavata";"45297";"Acrocordia cavata";"Acrocordia cavata (Ach.) R.C.Harris, 1974";NA;"Dothideomycetes";"Monoblastiales";"Monoblastiaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acrocordia conoidea";"660493";"Acrocordia conoidea";"Acrocordia conoidea (Fr.) Körb., 1855";NA;"Dothideomycetes";"Monoblastiales";"Monoblastiaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Fonge";"Acrocordia conoidea var. conoidea";"660725";"Acrocordia conoidea var. conoidea";"Acrocordia conoidea var. conoidea (Fr.) Körb., 1855";NA;"Dothideomycetes";"Monoblastiales";"Monoblastiaceae";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
